brand_name,product_name,list_price,Order Quantity,order_date,required_date,shipped_date,Sales Consultant First Name,store_name,state,Total Price
Electra,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,299.99,1,2017-05-26,2017-05-26,2017-05-26,Venita,Baldwin Bikes,NY,299.99
Sun Bicycles,Sun Bicycles Revolutions 24 - 2017,250.99,2,2017-05-26,2017-05-26,2017-05-26,Marcelene,Baldwin Bikes,NY,501.98
Sun Bicycles,Sun Bicycles Cruz 3 - 2017,449.99,1,2017-05-26,2017-05-26,2017-05-26,Marcelene,Baldwin Bikes,NY,449.99
Trek,Trek Precaliber 24 (21-Speed) - Girls - 2017,349.99,2,2017-05-26,2017-05-26,2017-05-26,Marcelene,Baldwin Bikes,NY,699.98
Trek,Trek Domane SL 6 - 2017,3499.99,1,2017-05-26,2017-05-26,2017-05-26,Marcelene,Baldwin Bikes,NY,3499.99
Electra,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,269.99,2,2017-05-27,2017-05-27,2017-05-27,Mireya,Santa Cruz Bikes,CA,539.98
Sun Bicycles,Sun Bicycles Atlas X-Type - 2017,416.99,2,2017-05-27,2017-05-27,2017-05-27,Mireya,Santa Cruz Bikes,CA,833.98
Electra,Electra Townie 7D (20-inch) - Boys' - 2017,339.99,1,2017-05-27,2017-05-27,2017-05-27,Mireya,Santa Cruz Bikes,CA,339.99
Ritchey,Ritchey Timberwolf Frameset - 2016,749.99,2,2017-05-27,2017-05-27,2017-05-27,Mireya,Santa Cruz Bikes,CA,1499.98
Trek,Trek Precaliber 16 Girls - 2017,209.99,2,2017-05-27,2017-05-27,2017-05-27,Marcelene,Baldwin Bikes,NY,419.98
Electra,Electra Townie Original 21D - 2016,549.99,2,2017-05-27,2017-05-27,2017-05-27,Marcelene,Baldwin Bikes,NY,1099.98
Haro,Haro Flightline Two 26 Plus - 2017,549.99,1,2017-05-28,2017-05-28,2017-05-28,Mireya,Santa Cruz Bikes,CA,549.99
Electra,Electra Townie Original 7D EQ - Women's - 2016,599.99,2,2017-05-28,2017-05-28,2017-05-28,Mireya,Santa Cruz Bikes,CA,1199.98
Sun Bicycles,Sun Bicycles Cruz 3 - 2017,449.99,1,2017-05-28,2017-05-28,2017-05-28,Mireya,Santa Cruz Bikes,CA,449.99
Haro,Haro SR 1.3 - 2017,1409.99,1,2017-05-28,2017-05-28,2017-05-28,Mireya,Santa Cruz Bikes,CA,1409.99
Electra,Electra Townie Original 7D - 2017,489.99,1,2017-05-28,2017-05-28,2017-05-28,Marcelene,Baldwin Bikes,NY,489.99
Trek,Trek Emonda S 4 - 2017,1499.99,1,2017-05-28,2017-05-28,2017-05-28,Marcelene,Baldwin Bikes,NY,1499.99
Trek,Trek Fuel EX 5 27.5 Plus - 2017,2299.99,1,2017-05-28,2017-05-28,2017-05-28,Marcelene,Baldwin Bikes,NY,2299.99
Ritchey,Ritchey Timberwolf Frameset - 2016,749.99,1,2017-05-28,2017-05-28,2017-05-28,Marcelene,Baldwin Bikes,NY,749.99
Haro,Haro Shredder 20 - 2017,209.99,1,2017-05-28,2017-05-28,2017-05-28,Marcelene,Baldwin Bikes,NY,209.99
Haro,Haro Shift R3 - 2017,1469.99,1,2017-05-29,2017-05-29,2017-05-29,Mireya,Santa Cruz Bikes,CA,1469.99
Trek,Trek Precaliber 24 (21-Speed) - Girls - 2017,349.99,1,2017-05-30,2017-05-30,2017-05-30,Genna,Santa Cruz Bikes,CA,349.99
Surly,Surly Wednesday - 2017,1632.99,1,2017-05-30,2017-05-30,2017-05-30,Genna,Santa Cruz Bikes,CA,1632.99
Trek,Trek Fuel EX 8 29 - 2016,2899.99,2,2017-05-30,2017-05-30,2017-05-30,Genna,Santa Cruz Bikes,CA,5799.98
Trek,Trek Slash 8 27.5 - 2016,3999.99,1,2017-05-30,2017-05-30,2017-05-30,Venita,Baldwin Bikes,NY,3999.99
Haro,Haro SR 1.1 - 2017,539.99,1,2017-05-30,2017-05-30,2017-05-30,Venita,Baldwin Bikes,NY,539.99
Electra,"Electra Girl's Hawaii 1 16"" - 2017",299.99,1,2017-05-30,2017-05-30,2017-05-30,Venita,Baldwin Bikes,NY,299.99
Trek,Trek Stache 5 - 2017,1499.99,2,2017-05-30,2017-05-30,2017-05-30,Venita,Baldwin Bikes,NY,2999.98
Sun Bicycles,Sun Bicycles Biscayne Tandem CB - 2017,647.99,1,2017-05-30,2017-05-30,2017-05-30,Venita,Baldwin Bikes,NY,647.99
Sun Bicycles,Sun Bicycles Brickell Tandem CB - 2017,761.99,2,2017-05-30,2017-05-30,2017-05-30,Venita,Baldwin Bikes,NY,1523.98
Electra,Electra Glam Punk 3i Ladies' - 2017,799.99,1,2017-05-31,2017-05-31,2017-05-31,Marcelene,Baldwin Bikes,NY,799.99
Electra,Electra Cruiser Lux Fat Tire 1 Ladies - 2017,599.99,2,2017-05-31,2017-05-31,2017-05-31,Marcelene,Baldwin Bikes,NY,1199.98
Trek,Trek Emonda S 4 - 2017,1499.99,1,2017-05-31,2017-05-31,2017-05-31,Marcelene,Baldwin Bikes,NY,1499.99
Sun Bicycles,Sun Bicycles Cruz 3 - 2017,449.99,1,2017-05-31,2017-05-31,2017-05-31,Marcelene,Baldwin Bikes,NY,449.99
Sun Bicycles,Sun Bicycles Brickell Tandem 7 - 2017,749.99,1,2017-05-31,2017-05-31,2017-05-31,Marcelene,Baldwin Bikes,NY,749.99
Trek,Trek Girl's Kickster - 2017,149.99,1,2017-05-31,2017-05-31,2017-05-31,Marcelene,Baldwin Bikes,NY,149.99
Electra,Electra Cruiser Lux 1 - 2017,439.99,2,2017-05-31,2017-05-31,2017-05-31,Venita,Baldwin Bikes,NY,879.98
Surly,Surly Ice Cream Truck Frameset - 2016,469.99,1,2017-05-31,2017-05-31,2017-05-31,Venita,Baldwin Bikes,NY,469.99
Electra,Electra Savannah 3i (20-inch) - Girl's - 2017,349.99,2,2017-06-02,2017-06-02,2017-06-02,Kali,Rowlett Bikes,TX,699.98
Surly,Surly Troll Frameset - 2017,832.99,1,2017-06-02,2017-06-02,2017-06-02,Kali,Rowlett Bikes,TX,832.99
Electra,Electra Savannah 3i (20-inch) - Girl's - 2017,349.99,1,2017-06-02,2017-06-02,2017-06-02,Venita,Baldwin Bikes,NY,349.99
Trek,Trek Boone 7 - 2017,3499.99,2,2017-06-02,2017-06-02,2017-06-02,Venita,Baldwin Bikes,NY,6999.98
Haro,Haro Flightline One ST - 2017,379.99,2,2017-06-03,2017-06-03,2017-06-03,Mireya,Santa Cruz Bikes,CA,759.98
Electra,Electra Cruiser Lux 1 - 2017,439.99,2,2017-06-03,2017-06-03,2017-06-03,Mireya,Santa Cruz Bikes,CA,879.98
Electra,Electra Townie Original 7D EQ - 2016,599.99,2,2017-06-03,2017-06-03,2017-06-03,Mireya,Santa Cruz Bikes,CA,1199.98
Trek,Trek Silque SLR 7 Women's - 2017,5999.99,1,2017-06-03,2017-06-03,2017-06-03,Mireya,Santa Cruz Bikes,CA,5999.99
Surly,Surly Wednesday Frameset - 2016,999.99,1,2017-06-03,2017-06-03,2017-06-03,Mireya,Santa Cruz Bikes,CA,999.99
Trek,Trek Fuel EX 9.8 27.5 Plus - 2017,5299.99,1,2017-06-03,2017-06-03,2017-06-03,Mireya,Santa Cruz Bikes,CA,5299.99
Sun Bicycles,Sun Bicycles Atlas X-Type - 2017,416.99,2,2017-06-05,2017-06-05,2017-06-05,Genna,Santa Cruz Bikes,CA,833.98
Trek,Trek Boy's Kickster - 2015/2017,149.99,1,2017-06-05,2017-06-05,2017-06-05,Genna,Santa Cruz Bikes,CA,149.99
Electra,Electra Amsterdam Original 3i Ladies' - 2017,659.99,1,2017-06-05,2017-06-05,2017-06-05,Marcelene,Baldwin Bikes,NY,659.99
Trek,Trek Boone Race Shop Limited - 2017,3499.99,2,2017-06-05,2017-06-05,2017-06-05,Marcelene,Baldwin Bikes,NY,6999.98
Electra,Electra Townie Original 21D - 2016,549.99,1,2017-06-05,2017-06-05,2017-06-05,Marcelene,Baldwin Bikes,NY,549.99
Trek,Trek Domane SLR 6 Disc - 2017,5499.99,2,2017-06-05,2017-06-05,2017-06-05,Layla,Rowlett Bikes,TX,10999.98
Electra,Electra Amsterdam Original 3i Ladies' - 2017,659.99,1,2017-06-05,2017-06-05,2017-06-05,Layla,Rowlett Bikes,TX,659.99
Sun Bicycles,Sun Bicycles ElectroLite - 2017,1559.99,1,2017-06-05,2017-06-05,2017-06-05,Layla,Rowlett Bikes,TX,1559.99
Sun Bicycles,Sun Bicycles Lil Bolt Type-R - 2017,346.99,2,2017-06-05,2017-06-05,2017-06-05,Layla,Rowlett Bikes,TX,693.98
Trek,Trek Silque SLR 8 Women's - 2017,6499.99,2,2017-06-05,2017-06-05,2017-06-05,Layla,Rowlett Bikes,TX,12999.98
Trek,Trek Domane SL 6 - 2017,3499.99,2,2017-06-07,2017-06-07,2017-06-07,Marcelene,Baldwin Bikes,NY,6999.98
Electra,"Electra Girl's Hawaii 1 16"" - 2017",299.99,1,2017-06-07,2017-06-07,2017-06-07,Marcelene,Baldwin Bikes,NY,299.99
Electra,Electra Cruiser Lux 1 - 2017,439.99,1,2017-06-07,2017-06-07,2017-06-07,Marcelene,Baldwin Bikes,NY,439.99
Electra,Electra Glam Punk 3i Ladies' - 2017,799.99,1,2017-06-07,2017-06-07,2017-06-07,Marcelene,Baldwin Bikes,NY,799.99
Electra,Electra Cruiser 1 (24-Inch) - 2016,269.99,1,2017-06-07,2017-06-07,2017-06-07,Marcelene,Baldwin Bikes,NY,269.99
Electra,Electra Cruiser Lux Fat Tire 1 Ladies - 2017,599.99,2,2017-06-07,2017-06-07,2017-06-07,Marcelene,Baldwin Bikes,NY,1199.98
Sun Bicycles,Sun Bicycles Spider 3i - 2017,832.99,2,2017-06-09,2017-06-09,2017-06-09,Venita,Baldwin Bikes,NY,1665.98
Trek,Trek Emonda S 4 - 2017,1499.99,1,2017-06-09,2017-06-09,2017-06-09,Venita,Baldwin Bikes,NY,1499.99
Pure Cycles,Pure Cycles Western 3-Speed - Women's - 2015/2016,449.0,1,2017-06-09,2017-06-09,2017-06-09,Venita,Baldwin Bikes,NY,449.0
Trek,Trek Powerfly 8 FS Plus - 2017,4999.99,1,2017-06-09,2017-06-09,2017-06-09,Venita,Baldwin Bikes,NY,4999.99
Trek,Trek Domane SLR 6 Disc - 2017,5499.99,2,2017-06-09,2017-06-09,2017-06-09,Venita,Baldwin Bikes,NY,10999.98
Sun Bicycles,Sun Bicycles Lil Bolt Type-R - 2017,346.99,2,2017-06-10,2017-06-10,2017-06-10,Kali,Rowlett Bikes,TX,693.98
Electra,"Electra Girl's Hawaii 1 16"" - 2017",299.99,2,2017-06-10,2017-06-10,2017-06-10,Kali,Rowlett Bikes,TX,599.98
Surly,Surly Ice Cream Truck Frameset - 2016,469.99,1,2017-06-10,2017-06-10,2017-06-10,Kali,Rowlett Bikes,TX,469.99
Haro,Haro Flightline Two 26 Plus - 2017,549.99,1,2017-06-10,2017-06-10,2017-06-10,Kali,Rowlett Bikes,TX,549.99
Electra,Electra Amsterdam Original 3i - 2015/2017,659.99,1,2017-06-10,2017-06-10,2017-06-10,Marcelene,Baldwin Bikes,NY,659.99
Haro,Haro SR 1.1 - 2017,539.99,1,2017-06-10,2017-06-10,2017-06-10,Marcelene,Baldwin Bikes,NY,539.99
Sun Bicycles,Sun Bicycles Cruz 3 - Women's - 2017,449.99,2,2017-06-11,2017-06-11,2017-06-11,Venita,Baldwin Bikes,NY,899.98
Trek,Trek Silque SLR 8 Women's - 2017,6499.99,2,2017-06-11,2017-06-11,2017-06-11,Venita,Baldwin Bikes,NY,12999.98
Trek,Trek Madone 9.2 - 2017,4999.99,2,2017-06-11,2017-06-11,2017-06-11,Venita,Baldwin Bikes,NY,9999.98
Surly,Surly Karate Monkey 27.5+ Frameset - 2017,2499.99,2,2017-06-11,2017-06-11,2017-06-11,Venita,Baldwin Bikes,NY,4999.98
Sun Bicycles,Sun Bicycles Revolutions 24 - 2017,250.99,1,2017-06-11,2017-06-11,2017-06-11,Venita,Baldwin Bikes,NY,250.99
Trek,Trek Fuel EX 8 29 - 2016,2899.99,1,2017-06-11,2017-06-11,2017-06-11,Marcelene,Baldwin Bikes,NY,2899.99
Electra,Electra Cruiser 1 (24-Inch) - 2016,269.99,1,2017-06-11,2017-06-11,2017-06-11,Marcelene,Baldwin Bikes,NY,269.99
Heller,Heller Shagamaw Frame - 2016,1320.99,1,2017-06-11,2017-06-11,2017-06-11,Marcelene,Baldwin Bikes,NY,1320.99
Sun Bicycles,Sun Bicycles Cruz 7 - 2017,416.99,2,2017-06-11,2017-06-11,2017-06-11,Marcelene,Baldwin Bikes,NY,833.98
Electra,Electra Cruiser Lux Fat Tire 1 Ladies - 2017,599.99,2,2017-06-12,2017-06-12,2017-06-12,Mireya,Santa Cruz Bikes,CA,1199.98
Electra,Electra Townie Original 7D - 2015/2016,499.99,1,2017-06-12,2017-06-12,2017-06-12,Mireya,Santa Cruz Bikes,CA,499.99
Electra,Electra Townie Original 7D - 2017,489.99,2,2017-06-12,2017-06-12,2017-06-12,Mireya,Santa Cruz Bikes,CA,979.98
Surly,Surly Straggler 650b - 2016,1680.99,2,2017-06-12,2017-06-12,2017-06-12,Mireya,Santa Cruz Bikes,CA,3361.98
Electra,Electra Straight 8 3i (20-inch) - Boy's - 2017,489.99,2,2017-06-13,2017-06-13,2017-06-13,Marcelene,Baldwin Bikes,NY,979.98
Sun Bicycles,Sun Bicycles Drifter 7 - 2017,470.99,2,2017-06-13,2017-06-13,2017-06-13,Marcelene,Baldwin Bikes,NY,941.98
Sun Bicycles,Sun Bicycles Spider 3i - 2017,832.99,2,2017-06-13,2017-06-13,2017-06-13,Marcelene,Baldwin Bikes,NY,1665.98
Sun Bicycles,Sun Bicycles Streamway 3 - 2017,551.99,1,2017-06-13,2017-06-13,2017-06-13,Marcelene,Baldwin Bikes,NY,551.99
Electra,Electra Townie 3i EQ (20-inch) - Boys' - 2017,489.99,1,2017-06-13,2017-06-13,2017-06-13,Marcelene,Baldwin Bikes,NY,489.99
Electra,Electra Townie Original 7D - 2015/2016,499.99,1,2017-06-13,2017-06-13,2017-06-13,Marcelene,Baldwin Bikes,NY,499.99
Electra,Electra Amsterdam Original 3i Ladies' - 2017,659.99,1,2017-06-13,2017-06-13,2017-06-13,Marcelene,Baldwin Bikes,NY,659.99
Trek,Trek X-Caliber 8 - 2017,999.99,2,2017-06-14,2017-06-14,2017-06-14,Genna,Santa Cruz Bikes,CA,1999.98
Electra,Electra Townie Original 7D EQ - 2016,599.99,2,2017-06-14,2017-06-14,2017-06-14,Genna,Santa Cruz Bikes,CA,1199.98
Electra,Electra Amsterdam Original 3i - 2015/2017,659.99,2,2017-06-14,2017-06-14,2017-06-14,Genna,Santa Cruz Bikes,CA,1319.98
Haro,Haro Downtown 16 - 2017,329.99,2,2017-06-14,2017-06-14,2017-06-14,Genna,Santa Cruz Bikes,CA,659.98
Sun Bicycles,Sun Bicycles Cruz 7 - 2017,416.99,2,2017-06-14,2017-06-14,2017-06-14,Genna,Santa Cruz Bikes,CA,833.98
Sun Bicycles,Sun Bicycles Streamway 7 - 2017,533.99,1,2017-06-14,2017-06-14,2017-06-14,Venita,Baldwin Bikes,NY,533.99
Haro,Haro Shredder Pro 20 - 2017,249.99,2,2017-06-14,2017-06-14,2017-06-14,Venita,Baldwin Bikes,NY,499.98
Trek,Trek Session DH 27.5 Carbon Frameset - 2017,469.99,2,2017-06-14,2017-06-14,2017-06-14,Venita,Baldwin Bikes,NY,939.98
Haro,Haro SR 1.1 - 2017,539.99,2,2017-06-14,2017-06-14,2017-06-14,Venita,Baldwin Bikes,NY,1079.98
Trek,Trek Silque SLR 7 Women's - 2017,5999.99,2,2017-06-14,2017-06-14,2017-06-14,Venita,Baldwin Bikes,NY,11999.98
Trek,Trek Slash 8 27.5 - 2016,3999.99,1,2017-06-14,2017-06-14,2017-06-14,Marcelene,Baldwin Bikes,NY,3999.99
Haro,Haro Downtown 16 - 2017,329.99,2,2017-06-14,2017-06-14,2017-06-14,Marcelene,Baldwin Bikes,NY,659.98
Trek,Trek Boone 7 - 2017,3499.99,1,2017-06-14,2017-06-14,2017-06-14,Marcelene,Baldwin Bikes,NY,3499.99
Electra,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,269.99,2,2017-06-14,2017-06-14,2017-06-14,Marcelene,Baldwin Bikes,NY,539.98
Trek,Trek Domane SLR 6 Disc - 2017,5499.99,2,2017-06-14,2017-06-14,2017-06-14,Marcelene,Baldwin Bikes,NY,10999.98
Trek,Trek Farley Alloy Frameset - 2017,469.99,1,2017-06-15,2017-06-15,2017-06-15,Genna,Santa Cruz Bikes,CA,469.99
Trek,Trek Fuel EX 5 27.5 Plus - 2017,2299.99,2,2017-06-15,2017-06-15,2017-06-15,Genna,Santa Cruz Bikes,CA,4599.98
Haro,Haro SR 1.1 - 2017,539.99,1,2017-06-15,2017-06-15,2017-06-15,Genna,Santa Cruz Bikes,CA,539.99
Electra,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,299.99,2,2017-06-15,2017-06-15,2017-06-15,Marcelene,Baldwin Bikes,NY,599.98
Electra,Electra Townie Original 7D EQ - Women's - 2016,599.99,2,2017-06-15,2017-06-15,2017-06-15,Marcelene,Baldwin Bikes,NY,1199.98
Electra,Electra Townie 7D (20-inch) - Boys' - 2017,339.99,1,2017-06-15,2017-06-15,2017-06-15,Marcelene,Baldwin Bikes,NY,339.99
Haro,Haro Shredder 20 - 2017,209.99,2,2017-06-15,2017-06-15,2017-06-15,Marcelene,Baldwin Bikes,NY,419.98
Sun Bicycles,Sun Bicycles Biscayne Tandem 7 - 2017,619.99,2,2017-06-15,2017-06-15,2017-06-15,Marcelene,Baldwin Bikes,NY,1239.98
Trek,Trek Conduit+ - 2016,2999.99,2,2017-06-16,2017-06-16,2017-06-16,Genna,Santa Cruz Bikes,CA,5999.98
Trek,Trek Domane S 6 - 2017,2699.99,2,2017-06-16,2017-06-16,2017-06-16,Genna,Santa Cruz Bikes,CA,5399.98
Trek,Trek Domane SLR 6 Disc - 2017,5499.99,1,2017-06-16,2017-06-16,2017-06-16,Marcelene,Baldwin Bikes,NY,5499.99
Trek,Trek Domane S 5 Disc - 2017,2599.99,1,2017-06-16,2017-06-16,2017-06-16,Venita,Baldwin Bikes,NY,2599.99
Trek,Trek Fuel EX 9.8 27.5 Plus - 2017,5299.99,2,2017-06-16,2017-06-16,2017-06-16,Venita,Baldwin Bikes,NY,10599.98
Trek,Trek Boone 7 - 2017,3499.99,2,2017-06-16,2017-06-16,2017-06-16,Venita,Baldwin Bikes,NY,6999.98
Electra,Electra Townie Original 7D EQ - Women's - 2016,599.99,2,2017-06-16,2017-06-16,2017-06-16,Venita,Baldwin Bikes,NY,1199.98
Trek,Trek Emonda S 5 - 2017,1999.99,1,2017-06-16,2017-06-16,2017-06-16,Venita,Baldwin Bikes,NY,1999.99
Electra,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,299.99,2,2017-06-16,2017-06-16,2017-06-16,Venita,Baldwin Bikes,NY,599.98
Trek,Trek Fuel EX 8 29 - 2016,2899.99,2,2017-06-17,2017-06-17,2017-06-17,Marcelene,Baldwin Bikes,NY,5799.98
Trek,Trek Fuel EX 9.8 27.5 Plus - 2017,5299.99,1,2017-06-17,2017-06-17,2017-06-17,Marcelene,Baldwin Bikes,NY,5299.99
Surly,Surly Wednesday - 2017,1632.99,2,2017-06-17,2017-06-17,2017-06-17,Marcelene,Baldwin Bikes,NY,3265.98
Electra,Electra Moto 3i (20-inch) - Boy's - 2017,349.99,1,2017-06-17,2017-06-17,2017-06-17,Marcelene,Baldwin Bikes,NY,349.99
Trek,Trek Boone Race Shop Limited - 2017,3499.99,1,2017-06-17,2017-06-17,2017-06-17,Marcelene,Baldwin Bikes,NY,3499.99
Trek,Trek Precaliber 12 Girls - 2017,189.99,1,2017-06-17,2017-06-17,2017-06-17,Marcelene,Baldwin Bikes,NY,189.99
Electra,"Electra Girl's Hawaii 1 16"" - 2017",299.99,2,2017-06-17,2017-06-17,2017-06-17,Marcelene,Baldwin Bikes,NY,599.98
Electra,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,299.99,1,2017-06-17,2017-06-17,2017-06-17,Marcelene,Baldwin Bikes,NY,299.99
Sun Bicycles,Sun Bicycles Brickell Tandem 7 - 2017,749.99,2,2017-06-17,2017-06-17,2017-06-17,Marcelene,Baldwin Bikes,NY,1499.98
Electra,Electra Cruiser 1 (24-Inch) - 2016,269.99,2,2017-06-17,2017-06-17,2017-06-17,Marcelene,Baldwin Bikes,NY,539.98
Sun Bicycles,Sun Bicycles Boardwalk (24-inch Wheels) - 2017,402.99,2,2017-06-17,2017-06-17,2017-06-17,Marcelene,Baldwin Bikes,NY,805.98
Sun Bicycles,Sun Bicycles Cruz 3 - Women's - 2017,449.99,2,2017-06-17,2017-06-17,2017-06-17,Layla,Rowlett Bikes,TX,899.98
Electra,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,269.99,2,2017-06-17,2017-06-17,2017-06-17,Layla,Rowlett Bikes,TX,539.98
Electra,Electra Amsterdam Original 3i - 2015/2017,659.99,2,2017-06-17,2017-06-17,2017-06-17,Layla,Rowlett Bikes,TX,1319.98
Sun Bicycles,Sun Bicycles Revolutions 24 - 2017,250.99,1,2017-06-17,2017-06-17,2017-06-17,Layla,Rowlett Bikes,TX,250.99
Sun Bicycles,Sun Bicycles Drifter 7 - Women's - 2017,470.99,1,2017-06-17,2017-06-17,2017-06-17,Layla,Rowlett Bikes,TX,470.99
Trek,Trek Silque SLR 8 Women's - 2017,6499.99,1,2017-06-18,2017-06-18,2017-06-18,Mireya,Santa Cruz Bikes,CA,6499.99
Electra,"Electra Girl's Hawaii 1 16"" - 2017",299.99,1,2017-06-18,2017-06-18,2017-06-18,Mireya,Santa Cruz Bikes,CA,299.99
Electra,Electra Moto 1 - 2016,529.99,1,2017-06-18,2017-06-18,2017-06-18,Venita,Baldwin Bikes,NY,529.99
Sun Bicycles,Sun Bicycles Biscayne Tandem 7 - 2017,619.99,1,2017-06-18,2017-06-18,2017-06-18,Venita,Baldwin Bikes,NY,619.99
Haro,Haro Shift R3 - 2017,1469.99,1,2017-06-18,2017-06-18,2017-06-18,Venita,Baldwin Bikes,NY,1469.99
Sun Bicycles,Sun Bicycles Lil Bolt Type-R - 2017,346.99,1,2017-06-18,2017-06-18,2017-06-18,Venita,Baldwin Bikes,NY,346.99
Sun Bicycles,Sun Bicycles Brickell Tandem 7 - 2017,749.99,2,2017-06-18,2017-06-18,2017-06-18,Venita,Baldwin Bikes,NY,1499.98
Surly,Surly Steamroller - 2017,875.99,1,2017-06-18,2017-06-18,2017-06-18,Venita,Baldwin Bikes,NY,875.99
Trek,Trek Emonda S 4 - 2017,1499.99,2,2017-06-18,2017-06-18,2017-06-18,Venita,Baldwin Bikes,NY,2999.98
Trek,Trek Boy's Kickster - 2015/2017,149.99,2,2017-06-18,2017-06-18,2017-06-18,Venita,Baldwin Bikes,NY,299.98
Sun Bicycles,Sun Bicycles Streamway 7 - 2017,533.99,1,2017-06-19,2017-06-19,2017-06-19,Mireya,Santa Cruz Bikes,CA,533.99
Trek,Trek Remedy 9.8 - 2017,5299.99,2,2017-06-19,2017-06-19,2017-06-19,Mireya,Santa Cruz Bikes,CA,10599.98
Sun Bicycles,Sun Bicycles Lil Bolt Type-R - 2017,346.99,2,2017-06-19,2017-06-19,2017-06-19,Mireya,Santa Cruz Bikes,CA,693.98
Sun Bicycles,Sun Bicycles Lil Bolt Type-R - 2017,346.99,2,2017-06-19,2017-06-19,2017-06-19,Venita,Baldwin Bikes,NY,693.98
Electra,Electra Townie Original 7D - 2017,489.99,2,2017-06-19,2017-06-19,2017-06-19,Venita,Baldwin Bikes,NY,979.98
Trek,Trek Fuel EX 8 29 - 2016,2899.99,1,2017-06-19,2017-06-19,2017-06-19,Marcelene,Baldwin Bikes,NY,2899.99
Trek,Trek Precaliber 16 Girls - 2017,209.99,1,2017-06-20,2017-06-20,2017-06-20,Venita,Baldwin Bikes,NY,209.99
Electra,Electra Cruiser Lux 1 - 2017,439.99,1,2017-06-20,2017-06-20,2017-06-20,Venita,Baldwin Bikes,NY,439.99
Trek,Trek Precaliber 16 Girls - 2017,209.99,2,2017-06-20,2017-06-20,2017-06-20,Marcelene,Baldwin Bikes,NY,419.98
Trek,Trek Precaliber 12 Girls - 2017,189.99,1,2017-06-20,2017-06-20,2017-06-20,Kali,Rowlett Bikes,TX,189.99
Sun Bicycles,Sun Bicycles Brickell Tandem 7 - 2017,749.99,1,2017-06-20,2017-06-20,2017-06-20,Kali,Rowlett Bikes,TX,749.99
Sun Bicycles,Sun Bicycles Revolutions 24 - 2017,250.99,1,2017-06-21,2017-06-21,2017-06-21,Marcelene,Baldwin Bikes,NY,250.99
Electra,Electra Glam Punk 3i Ladies' - 2017,799.99,2,2017-06-21,2017-06-21,2017-06-21,Marcelene,Baldwin Bikes,NY,1599.98
Trek,Trek Precaliber 12 Boys - 2017,189.99,1,2017-06-21,2017-06-21,2017-06-21,Marcelene,Baldwin Bikes,NY,189.99
Sun Bicycles,Sun Bicycles Streamway 3 - 2017,551.99,1,2017-06-21,2017-06-21,2017-06-21,Marcelene,Baldwin Bikes,NY,551.99
Trek,Trek Precaliber 12 Boys - 2017,189.99,1,2017-06-21,2017-06-21,2017-06-21,Marcelene,Baldwin Bikes,NY,189.99
Trek,Trek Powerfly 8 FS Plus - 2017,4999.99,2,2017-06-21,2017-06-21,2017-06-21,Marcelene,Baldwin Bikes,NY,9999.98
Surly,Surly Straggler - 2016,1549.0,2,2017-06-21,2017-06-21,2017-06-21,Marcelene,Baldwin Bikes,NY,3098.0
Electra,Electra Cruiser Lux 1 - 2017,439.99,1,2017-06-21,2017-06-21,2017-06-21,Layla,Rowlett Bikes,TX,439.99
Surly,Surly Troll Frameset - 2017,832.99,1,2017-06-21,2017-06-21,2017-06-21,Layla,Rowlett Bikes,TX,832.99
Haro,Haro Downtown 16 - 2017,329.99,1,2017-06-22,2017-06-22,2017-06-22,Venita,Baldwin Bikes,NY,329.99
Trek,Trek Emonda S 4 - 2017,1499.99,2,2017-06-22,2017-06-22,2017-06-22,Venita,Baldwin Bikes,NY,2999.98
Trek,Trek Domane SL Disc Frameset - 2017,3199.99,2,2017-06-22,2017-06-22,2017-06-22,Venita,Baldwin Bikes,NY,6399.98
Sun Bicycles,Sun Bicycles Cruz 3 - 2017,449.99,1,2017-06-22,2017-06-22,2017-06-22,Venita,Baldwin Bikes,NY,449.99
Electra,Electra Amsterdam Original 3i - 2015/2017,659.99,2,2017-06-22,2017-06-22,2017-06-22,Kali,Rowlett Bikes,TX,1319.98
Sun Bicycles,Sun Bicycles Lil Bolt Type-R - 2017,346.99,2,2017-06-22,2017-06-22,2017-06-22,Kali,Rowlett Bikes,TX,693.98
Trek,Trek Remedy 29 Carbon Frameset - 2016,1799.99,2,2017-06-22,2017-06-22,2017-06-22,Kali,Rowlett Bikes,TX,3599.98
Electra,Electra Townie Original 21D - 2016,549.99,2,2017-06-22,2017-06-22,2017-06-22,Kali,Rowlett Bikes,TX,1099.98
Haro,Haro Flightline Two 26 Plus - 2017,549.99,1,2017-06-22,2017-06-22,2017-06-22,Kali,Rowlett Bikes,TX,549.99
Electra,Electra Townie 3i EQ (20-inch) - Boys' - 2017,489.99,1,2017-06-23,2017-06-23,2017-06-23,Venita,Baldwin Bikes,NY,489.99
Trek,Trek Boone Race Shop Limited - 2017,3499.99,1,2017-06-23,2017-06-23,2017-06-23,Venita,Baldwin Bikes,NY,3499.99
