brand_name,product_name,list_price,quantity,order_date,required_date,shipped_date,first_name,store_name,state
Sun Bicycles,Sun Bicycles Revolutions 24 - 2017,250.99,1,2017-06-17,2017-06-20,2017-06-20,Layla,Rowlett Bikes,TX
Sun Bicycles,Sun Bicycles Drifter 7 - Women's - 2017,470.99,1,2017-06-17,2017-06-20,2017-06-20,Layla,Rowlett Bikes,TX
Trek,Trek Silque SLR 8 Women's - 2017,6499.99,1,2017-06-18,2017-06-20,2017-06-19,Mireya,Santa Cruz Bikes,CA
Electra,"Electra Girl's Hawaii 1 16"" - 2017",299.99,1,2017-06-18,2017-06-20,2017-06-19,Mireya,Santa Cruz Bikes,CA
Electra,Electra Moto 1 - 2016,529.99,1,2017-06-18,2017-06-21,2017-06-21,Venita,Baldwin Bikes,NY
Sun Bicycles,Sun Bicycles Biscayne Tandem 7 - 2017,619.99,1,2017-06-18,2017-06-21,2017-06-21,Venita,Baldwin Bikes,NY
Haro,Haro Shift R3 - 2017,1469.99,1,2017-06-18,2017-06-21,2017-06-21,Venita,Baldwin Bikes,NY
Sun Bicycles,Sun Bicycles Lil Bolt Type-R - 2017,346.99,1,2017-06-18,2017-06-21,2017-06-21,Venita,Baldwin Bikes,NY
Sun Bicycles,Sun Bicycles Brickell Tandem 7 - 2017,749.99,2,2017-06-18,2017-06-19,2017-06-19,Venita,Baldwin Bikes,NY
Surly,Surly Steamroller - 2017,875.99,1,2017-06-18,2017-06-19,2017-06-19,Venita,Baldwin Bikes,NY
Trek,Trek Emonda S 4 - 2017,1499.99,2,2017-06-18,2017-06-19,2017-06-19,Venita,Baldwin Bikes,NY
Trek,Trek Boy's Kickster - 2015/2017,149.99,2,2017-06-18,2017-06-19,2017-06-19,Venita,Baldwin Bikes,NY
Sun Bicycles,Sun Bicycles Streamway 7 - 2017,533.99,1,2017-06-19,2017-06-21,2017-06-22,Mireya,Santa Cruz Bikes,CA
Trek,Trek Remedy 9.8 - 2017,5299.99,2,2017-06-19,2017-06-21,2017-06-22,Mireya,Santa Cruz Bikes,CA
Sun Bicycles,Sun Bicycles Lil Bolt Type-R - 2017,346.99,2,2017-06-19,2017-06-21,2017-06-22,Mireya,Santa Cruz Bikes,CA
Sun Bicycles,Sun Bicycles Lil Bolt Type-R - 2017,346.99,2,2017-06-19,2017-06-22,2017-06-20,Venita,Baldwin Bikes,NY
Electra,Electra Townie Original 7D - 2017,489.99,2,2017-06-19,2017-06-22,2017-06-20,Venita,Baldwin Bikes,NY
Trek,Trek Fuel EX 8 29 - 2016,2899.99,1,2017-06-19,2017-06-21,2017-06-21,Marcelene,Baldwin Bikes,NY
Trek,Trek Precaliber 16 Girls - 2017,209.99,1,2017-06-20,2017-06-22,2017-06-22,Venita,Baldwin Bikes,NY
Electra,Electra Cruiser Lux 1 - 2017,439.99,1,2017-06-20,2017-06-22,2017-06-22,Venita,Baldwin Bikes,NY
Trek,Trek Precaliber 16 Girls - 2017,209.99,2,2017-06-20,2017-06-22,2017-06-23,Marcelene,Baldwin Bikes,NY
Trek,Trek Precaliber 12 Girls - 2017,189.99,1,2017-06-20,2017-06-22,2017-06-22,Kali,Rowlett Bikes,TX
Sun Bicycles,Sun Bicycles Brickell Tandem 7 - 2017,749.99,1,2017-06-20,2017-06-22,2017-06-22,Kali,Rowlett Bikes,TX
Sun Bicycles,Sun Bicycles Revolutions 24 - 2017,250.99,1,2017-06-21,2017-06-24,2017-06-24,Marcelene,Baldwin Bikes,NY
Electra,Electra Glam Punk 3i Ladies' - 2017,799.99,2,2017-06-21,2017-06-24,2017-06-24,Marcelene,Baldwin Bikes,NY
Trek,Trek Precaliber 12 Boys - 2017,189.99,1,2017-06-21,2017-06-24,2017-06-24,Marcelene,Baldwin Bikes,NY
Sun Bicycles,Sun Bicycles Streamway 3 - 2017,551.99,1,2017-06-21,2017-06-24,2017-06-24,Marcelene,Baldwin Bikes,NY
Trek,Trek Precaliber 12 Boys - 2017,189.99,1,2017-06-21,2017-06-23,2017-06-23,Marcelene,Baldwin Bikes,NY
Trek,Trek Powerfly 8 FS Plus - 2017,4999.99,2,2017-06-21,2017-06-23,2017-06-23,Marcelene,Baldwin Bikes,NY
Surly,Surly Straggler - 2016,1549.00,2,2017-06-21,2017-06-23,2017-06-23,Marcelene,Baldwin Bikes,NY
Electra,Electra Cruiser Lux 1 - 2017,439.99,1,2017-06-21,2017-06-24,2017-06-22,Layla,Rowlett Bikes,TX
Surly,Surly Troll Frameset - 2017,832.99,1,2017-06-21,2017-06-24,2017-06-22,Layla,Rowlett Bikes,TX
Haro,Haro Downtown 16 - 2017,329.99,1,2017-06-22,2017-06-25,2017-06-23,Venita,Baldwin Bikes,NY
Trek,Trek Emonda S 4 - 2017,1499.99,2,2017-06-22,2017-06-25,2017-06-23,Venita,Baldwin Bikes,NY
Trek,Trek Domane SL Disc Frameset - 2017,3199.99,2,2017-06-22,2017-06-25,2017-06-23,Venita,Baldwin Bikes,NY
Sun Bicycles,Sun Bicycles Cruz 3 - 2017,449.99,1,2017-06-22,2017-06-25,2017-06-23,Venita,Baldwin Bikes,NY
Electra,Electra Amsterdam Original 3i - 2015/2017,659.99,2,2017-06-22,2017-06-23,2017-06-24,Kali,Rowlett Bikes,TX
Sun Bicycles,Sun Bicycles Lil Bolt Type-R - 2017,346.99,2,2017-06-22,2017-06-23,2017-06-24,Kali,Rowlett Bikes,TX
Trek,Trek Remedy 29 Carbon Frameset - 2016,1799.99,2,2017-06-22,2017-06-23,2017-06-24,Kali,Rowlett Bikes,TX
Electra,Electra Townie Original 21D - 2016,549.99,2,2017-06-22,2017-06-23,2017-06-24,Kali,Rowlett Bikes,TX
Haro,Haro Flightline Two 26 Plus - 2017,549.99,1,2017-06-22,2017-06-23,2017-06-24,Kali,Rowlett Bikes,TX
Electra,Electra Townie 3i EQ (20-inch) - Boys' - 2017,489.99,1,2017-06-23,2017-06-24,2017-06-25,Venita,Baldwin Bikes,NY
Trek,Trek Boone Race Shop Limited - 2017,3499.99,1,2017-06-23,2017-06-24,2017-06-25,Venita,Baldwin Bikes,NY
Trek,Trek Fuel EX 8 29 - 2016,2899.99,2,2017-06-24,2017-06-27,2017-06-27,Marcelene,Baldwin Bikes,NY
Surly,Surly Karate Monkey 27.5+ Frameset - 2017,2499.99,2,2017-06-24,2017-06-27,2017-06-27,Marcelene,Baldwin Bikes,NY
Trek,Trek Remedy 9.8 - 2017,5299.99,2,2017-06-24,2017-06-27,2017-06-27,Marcelene,Baldwin Bikes,NY
Sun Bicycles,Sun Bicycles Atlas X-Type - 2017,416.99,1,2017-06-24,2017-06-27,2017-06-27,Marcelene,Baldwin Bikes,NY
Surly,Surly Wednesday Frameset - 2017,469.99,2,2017-06-24,2017-06-27,2017-06-27,Kali,Rowlett Bikes,TX
Electra,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,269.99,2,2017-06-24,2017-06-27,2017-06-27,Kali,Rowlett Bikes,TX
Sun Bicycles,Sun Bicycles Drifter 7 - 2017,470.99,2,2017-06-25,2017-06-27,2017-06-28,Marcelene,Baldwin Bikes,NY
Electra,Electra Townie Original 7D EQ - 2016,599.99,2,2017-06-25,2017-06-28,2017-06-27,Layla,Rowlett Bikes,TX
Trek,Trek Stache 5 - 2017,1499.99,1,2017-06-25,2017-06-28,2017-06-27,Layla,Rowlett Bikes,TX
Surly,Surly Steamroller - 2017,875.99,2,2017-06-26,2017-06-28,2017-06-27,Venita,Baldwin Bikes,NY
Sun Bicycles,Sun Bicycles Cruz 7 - 2017,416.99,2,2017-06-26,2017-06-28,2017-06-27,Venita,Baldwin Bikes,NY
Surly,Surly Big Dummy Frameset - 2017,999.99,1,2017-06-26,2017-06-28,2017-06-27,Venita,Baldwin Bikes,NY
Sun Bicycles,Sun Bicycles Brickell Tandem CB - 2017,761.99,2,2017-06-26,2017-06-28,2017-06-27,Venita,Baldwin Bikes,NY
Sun Bicycles,Sun Bicycles Cruz 3 - 2017,449.99,2,2017-06-26,2017-06-28,2017-06-27,Marcelene,Baldwin Bikes,NY
Electra,Electra Townie Original 7D - 2015/2016,499.99,2,2017-06-26,2017-06-28,2017-06-27,Marcelene,Baldwin Bikes,NY
Sun Bicycles,Sun Bicycles Cruz 3 - Women's - 2017,449.99,2,2017-06-26,2017-06-28,2017-06-27,Marcelene,Baldwin Bikes,NY
Trek,Trek Domane S 6 - 2017,2699.99,1,2017-06-26,2017-06-29,2017-06-27,Marcelene,Baldwin Bikes,NY
Sun Bicycles,Sun Bicycles Atlas X-Type - 2017,416.99,2,2017-06-26,2017-06-29,2017-06-27,Marcelene,Baldwin Bikes,NY
Electra,Electra Townie Original 21D - 2016,549.99,2,2017-06-26,2017-06-29,2017-06-27,Marcelene,Baldwin Bikes,NY
Surly,Surly Steamroller - 2017,875.99,1,2017-06-26,2017-06-29,2017-06-27,Marcelene,Baldwin Bikes,NY
Trek,Trek Domane SL 6 - 2017,3499.99,2,2017-06-26,2017-06-28,2017-06-27,Layla,Rowlett Bikes,TX
Trek,Trek Conduit+ - 2016,2999.99,1,2017-06-26,2017-06-28,2017-06-27,Layla,Rowlett Bikes,TX
Electra,Electra Townie Original 7D - 2017,489.99,1,2017-06-26,2017-06-28,2017-06-27,Layla,Rowlett Bikes,TX
Sun Bicycles,Sun Bicycles Spider 3i - 2017,832.99,1,2017-06-26,2017-06-29,2017-06-28,Kali,Rowlett Bikes,TX
Electra,"Electra Girl's Hawaii 1 16"" - 2017",299.99,2,2017-06-26,2017-06-29,2017-06-28,Kali,Rowlett Bikes,TX
Electra,Electra Cruiser 1 (24-Inch) - 2016,269.99,2,2017-06-26,2017-06-29,2017-06-28,Kali,Rowlett Bikes,TX
Surly,Surly Troll Frameset - 2017,832.99,2,2017-06-26,2017-06-29,2017-06-28,Kali,Rowlett Bikes,TX
Trek,Trek Powerfly 8 FS Plus - 2017,4999.99,1,2017-06-26,2017-06-29,2017-06-28,Kali,Rowlett Bikes,TX
Electra,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,269.99,2,2017-06-26,2017-06-29,2017-06-28,Layla,Rowlett Bikes,TX
Sun Bicycles,Sun Bicycles Drifter 7 - 2017,470.99,1,2017-06-26,2017-06-29,2017-06-28,Layla,Rowlett Bikes,TX
Surly,Surly Steamroller - 2017,875.99,1,2017-06-26,2017-06-29,2017-06-28,Layla,Rowlett Bikes,TX
Trek,Trek Fuel EX 9.8 29 - 2017,4999.99,2,2017-06-26,2017-06-29,2017-06-28,Layla,Rowlett Bikes,TX
Trek,Trek Boone Race Shop Limited - 2017,3499.99,1,2017-06-27,2017-06-28,2017-06-29,Marcelene,Baldwin Bikes,NY
Electra,Electra Townie Original 7D EQ - Women's - 2016,599.99,2,2017-06-27,2017-06-28,2017-06-29,Marcelene,Baldwin Bikes,NY
Sun Bicycles,Sun Bicycles Cruz 3 - 2017,449.99,1,2017-06-27,2017-06-28,2017-06-29,Marcelene,Baldwin Bikes,NY
Electra,Electra Amsterdam Fashion 7i Ladies' - 2017,1099.99,2,2017-06-27,2017-06-28,2017-06-29,Marcelene,Baldwin Bikes,NY
Trek,Trek Precaliber 12 Girls - 2017,189.99,1,2017-06-27,2017-06-28,2017-06-29,Marcelene,Baldwin Bikes,NY
Sun Bicycles,Sun Bicycles Cruz 3 - 2017,449.99,1,2017-06-27,2017-06-28,2017-06-29,Venita,Baldwin Bikes,NY
Electra,Electra Amsterdam Fashion 7i Ladies' - 2017,1099.99,2,2017-06-27,2017-06-28,2017-06-29,Venita,Baldwin Bikes,NY
Electra,Electra Townie Original 21D - 2016,549.99,1,2017-06-27,2017-06-28,2017-06-29,Venita,Baldwin Bikes,NY
Sun Bicycles,Sun Bicycles Drifter 7 - Women's - 2017,470.99,1,2017-06-27,2017-06-28,2017-06-29,Venita,Baldwin Bikes,NY
Heller,Heller Shagamaw Frame - 2016,1320.99,2,2017-06-30,2017-07-02,2017-07-01,Marcelene,Baldwin Bikes,NY
Trek,Trek Domane S 5 Disc - 2017,2599.99,1,2017-06-30,2017-07-02,2017-07-01,Marcelene,Baldwin Bikes,NY
Sun Bicycles,Sun Bicycles Biscayne Tandem CB - 2017,647.99,2,2017-06-30,2017-07-02,2017-07-01,Marcelene,Baldwin Bikes,NY
Trek,Trek Precaliber 12 Boys - 2017,189.99,1,2017-06-30,2017-07-03,2017-07-01,Venita,Baldwin Bikes,NY
Sun Bicycles,Sun Bicycles Biscayne Tandem CB - 2017,647.99,1,2017-06-30,2017-07-03,2017-07-01,Venita,Baldwin Bikes,NY
Electra,Electra Townie Original 7D EQ - 2016,599.99,2,2017-06-30,2017-07-03,2017-07-01,Venita,Baldwin Bikes,NY
Trek,Trek Silque SLR 8 Women's - 2017,6499.99,2,2017-07-02,2017-07-04,2017-07-04,Mireya,Santa Cruz Bikes,CA
Sun Bicycles,Sun Bicycles ElectroLite - 2017,1559.99,2,2017-07-02,2017-07-04,2017-07-04,Mireya,Santa Cruz Bikes,CA
Sun Bicycles,Sun Bicycles Brickell Tandem CB - 2017,761.99,1,2017-07-02,2017-07-04,2017-07-04,Mireya,Santa Cruz Bikes,CA
Sun Bicycles,Sun Bicycles Spider 3i - 2017,832.99,1,2017-07-02,2017-07-04,2017-07-05,Marcelene,Baldwin Bikes,NY
Haro,Haro Flightline Two 26 Plus - 2017,549.99,1,2017-07-02,2017-07-04,2017-07-05,Marcelene,Baldwin Bikes,NY
Electra,Electra Townie Original 21D - 2016,549.99,2,2017-07-02,2017-07-04,2017-07-05,Marcelene,Baldwin Bikes,NY
Electra,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,299.99,1,2017-07-02,2017-07-04,2017-07-03,Marcelene,Baldwin Bikes,NY
Surly,Surly Big Dummy Frameset - 2017,999.99,1,2017-07-02,2017-07-04,2017-07-03,Marcelene,Baldwin Bikes,NY
Electra,Electra Amsterdam Original 3i - 2015/2017,659.99,1,2017-07-02,2017-07-04,2017-07-03,Marcelene,Baldwin Bikes,NY
Sun Bicycles,Sun Bicycles Lil Kitt'n - 2017,109.99,2,2017-07-02,2017-07-04,2017-07-03,Marcelene,Baldwin Bikes,NY
Heller,Heller Shagamaw Frame - 2016,1320.99,1,2017-07-02,2017-07-04,2017-07-03,Marcelene,Baldwin Bikes,NY
Surly,Surly Ice Cream Truck Frameset - 2016,469.99,2,2017-07-04,2017-07-07,2017-07-07,Venita,Baldwin Bikes,NY
Trek,Trek X-Caliber 8 - 2017,999.99,1,2017-07-04,2017-07-07,2017-07-07,Venita,Baldwin Bikes,NY
Trek,Trek Precaliber 24 (21-Speed) - Girls - 2017,349.99,1,2017-07-04,2017-07-07,2017-07-07,Venita,Baldwin Bikes,NY
Electra,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,269.99,2,2017-07-04,2017-07-07,2017-07-07,Venita,Baldwin Bikes,NY
Trek,Trek Conduit+ - 2016,2999.99,2,2017-07-06,2017-07-07,2017-07-09,Mireya,Santa Cruz Bikes,CA
Sun Bicycles,Sun Bicycles Boardwalk (24-inch Wheels) - 2017,402.99,1,2017-07-06,2017-07-07,2017-07-09,Mireya,Santa Cruz Bikes,CA
Trek,Trek Session DH 27.5 Carbon Frameset - 2017,469.99,1,2017-07-06,2017-07-07,2017-07-09,Mireya,Santa Cruz Bikes,CA
Haro,Haro SR 1.2 - 2017,869.99,1,2017-07-07,2017-07-10,2017-07-09,Venita,Baldwin Bikes,NY
Electra,Electra Townie Original 7D - 2017,489.99,1,2017-07-07,2017-07-10,2017-07-09,Venita,Baldwin Bikes,NY
Electra,Electra Townie Original 7D EQ - Women's - 2016,599.99,1,2017-07-07,2017-07-10,2017-07-09,Venita,Baldwin Bikes,NY
Electra,Electra Townie 7D (20-inch) - Boys' - 2017,339.99,2,2017-07-07,2017-07-10,2017-07-09,Venita,Baldwin Bikes,NY
Trek,Trek Slash 8 27.5 - 2016,3999.99,1,2017-07-07,2017-07-10,2017-07-09,Venita,Baldwin Bikes,NY
Trek,Trek Madone 9.2 - 2017,4999.99,1,2017-07-09,2017-07-11,2017-07-11,Genna,Santa Cruz Bikes,CA
Surly,Surly Troll Frameset - 2017,832.99,2,2017-07-09,2017-07-11,2017-07-11,Genna,Santa Cruz Bikes,CA
Surly,Surly Straggler - 2016,1549.00,2,2017-07-09,2017-07-11,2017-07-11,Genna,Santa Cruz Bikes,CA
Electra,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,299.99,2,2017-07-09,2017-07-11,2017-07-11,Genna,Santa Cruz Bikes,CA
Sun Bicycles,Sun Bicycles Boardwalk (24-inch Wheels) - 2017,402.99,2,2017-07-09,2017-07-11,2017-07-11,Genna,Santa Cruz Bikes,CA
Haro,Haro Flightline One ST - 2017,379.99,2,2017-07-09,2017-07-11,2017-07-11,Venita,Baldwin Bikes,NY
Haro,Haro SR 1.2 - 2017,869.99,1,2017-07-09,2017-07-11,2017-07-11,Venita,Baldwin Bikes,NY
Sun Bicycles,Sun Bicycles Revolutions 24 - 2017,250.99,1,2017-07-09,2017-07-11,2017-07-11,Venita,Baldwin Bikes,NY
Electra,Electra Townie Original 7D EQ - 2016,599.99,2,2017-07-11,2017-07-13,2017-07-14,Mireya,Santa Cruz Bikes,CA
Trek,Trek Precaliber 16 Girls - 2017,209.99,1,2017-07-11,2017-07-13,2017-07-14,Mireya,Santa Cruz Bikes,CA
Electra,Electra Townie 7D (20-inch) - Boys' - 2017,339.99,1,2017-07-11,2017-07-13,2017-07-14,Mireya,Santa Cruz Bikes,CA
Sun Bicycles,Sun Bicycles Cruz 3 - 2017,449.99,2,2017-07-11,2017-07-12,2017-07-12,Mireya,Santa Cruz Bikes,CA
Trek,Trek Farley Alloy Frameset - 2017,469.99,1,2017-07-11,2017-07-12,2017-07-12,Mireya,Santa Cruz Bikes,CA
Trek,Trek Girl's Kickster - 2017,149.99,2,2017-07-11,2017-07-13,2017-07-14,Venita,Baldwin Bikes,NY
Sun Bicycles,Sun Bicycles Streamway 7 - 2017,533.99,2,2017-07-11,2017-07-13,2017-07-14,Venita,Baldwin Bikes,NY
Electra,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,269.99,2,2017-07-11,2017-07-13,2017-07-14,Venita,Baldwin Bikes,NY
Electra,Electra Townie Original 7D EQ - 2016,599.99,2,2017-07-12,2017-07-13,2017-07-14,Venita,Baldwin Bikes,NY
Sun Bicycles,Sun Bicycles Streamway 7 - 2017,533.99,1,2017-07-12,2017-07-13,2017-07-14,Venita,Baldwin Bikes,NY
Electra,Electra Amsterdam Original 3i - 2015/2017,659.99,2,2017-07-12,2017-07-13,2017-07-14,Marcelene,Baldwin Bikes,NY
Sun Bicycles,Sun Bicycles Cruz 3 - 2017,449.99,1,2017-07-12,2017-07-13,2017-07-14,Marcelene,Baldwin Bikes,NY
Sun Bicycles,Sun Bicycles Lil Bolt Type-R - 2017,346.99,2,2017-07-12,2017-07-14,2017-07-15,Venita,Baldwin Bikes,NY
Sun Bicycles,Sun Bicycles Drifter 7 - Women's - 2017,470.99,1,2017-07-12,2017-07-14,2017-07-15,Venita,Baldwin Bikes,NY
Pure Cycles,Pure Cycles William 3-Speed - 2016,449.00,2,2017-07-12,2017-07-14,2017-07-15,Venita,Baldwin Bikes,NY
Trek,Trek X-Caliber 8 - 2017,999.99,2,2017-07-12,2017-07-14,2017-07-15,Venita,Baldwin Bikes,NY
Sun Bicycles,Sun Bicycles Biscayne Tandem 7 - 2017,619.99,1,2017-07-13,2017-07-16,2017-07-15,Marcelene,Baldwin Bikes,NY
Haro,Haro SR 1.2 - 2017,869.99,2,2017-07-13,2017-07-16,2017-07-15,Marcelene,Baldwin Bikes,NY
Trek,Trek Madone 9.2 - 2017,4999.99,1,2017-07-13,2017-07-16,2017-07-15,Marcelene,Baldwin Bikes,NY
Sun Bicycles,Sun Bicycles Drifter 7 - Women's - 2017,470.99,1,2017-07-13,2017-07-16,2017-07-15,Marcelene,Baldwin Bikes,NY
Electra,Electra Townie 3i EQ (20-inch) - Boys' - 2017,489.99,1,2017-07-14,2017-07-16,2017-07-16,Genna,Santa Cruz Bikes,CA
Trek,Trek Boy's Kickster - 2015/2017,149.99,1,2017-07-14,2017-07-16,2017-07-16,Genna,Santa Cruz Bikes,CA
Trek,Trek Remedy 29 Carbon Frameset - 2016,1799.99,2,2017-07-14,2017-07-16,2017-07-16,Genna,Santa Cruz Bikes,CA
Sun Bicycles,Sun Bicycles Boardwalk (24-inch Wheels) - 2017,402.99,1,2017-07-14,2017-07-16,2017-07-16,Genna,Santa Cruz Bikes,CA
Trek,Trek Session DH 27.5 Carbon Frameset - 2017,469.99,2,2017-07-14,2017-07-16,2017-07-16,Venita,Baldwin Bikes,NY
Trek,Trek Silque SLR 8 Women's - 2017,6499.99,2,2017-07-14,2017-07-16,2017-07-16,Venita,Baldwin Bikes,NY
Surly,Surly Troll Frameset - 2017,832.99,2,2017-07-14,2017-07-17,2017-07-16,Marcelene,Baldwin Bikes,NY
Electra,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,269.99,2,2017-07-15,2017-07-17,2017-07-16,Venita,Baldwin Bikes,NY
Electra,Electra Amsterdam Fashion 7i Ladies' - 2017,1099.99,2,2017-07-15,2017-07-17,2017-07-16,Venita,Baldwin Bikes,NY
Electra,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,299.99,1,2017-07-15,2017-07-17,2017-07-16,Venita,Baldwin Bikes,NY
Electra,Electra Townie Original 7D EQ - Women's - 2016,599.99,1,2017-07-15,2017-07-18,2017-07-17,Venita,Baldwin Bikes,NY
Sun Bicycles,Sun Bicycles Cruz 3 - 2017,449.99,1,2017-07-15,2017-07-18,2017-07-17,Venita,Baldwin Bikes,NY
Trek,Trek Domane SLR 6 Disc - 2017,5499.99,2,2017-07-15,2017-07-18,2017-07-17,Venita,Baldwin Bikes,NY
Sun Bicycles,Sun Bicycles Lil Bolt Type-R - 2017,346.99,1,2017-07-15,2017-07-18,2017-07-17,Venita,Baldwin Bikes,NY
Haro,Haro SR 1.3 - 2017,1409.99,1,2017-07-15,2017-07-18,2017-07-17,Venita,Baldwin Bikes,NY
Electra,Electra Townie Original 7D EQ - 2016,599.99,1,2017-07-16,2017-07-17,2017-07-17,Marcelene,Baldwin Bikes,NY
Surly,Surly Straggler 650b - 2016,1680.99,1,2017-07-16,2017-07-17,2017-07-17,Marcelene,Baldwin Bikes,NY
Haro,Haro Downtown 16 - 2017,329.99,2,2017-07-16,2017-07-17,2017-07-17,Marcelene,Baldwin Bikes,NY
Electra,"Electra Girl's Hawaii 1 16"" - 2017",299.99,1,2017-07-16,2017-07-17,2017-07-17,Marcelene,Baldwin Bikes,NY
Sun Bicycles,Sun Bicycles Cruz 3 - 2017,449.99,2,2017-07-16,2017-07-17,2017-07-17,Marcelene,Baldwin Bikes,NY
Sun Bicycles,Sun Bicycles Atlas X-Type - 2017,416.99,1,2017-07-16,2017-07-18,2017-07-18,Marcelene,Baldwin Bikes,NY
Ritchey,Ritchey Timberwolf Frameset - 2016,749.99,1,2017-07-16,2017-07-18,2017-07-18,Marcelene,Baldwin Bikes,NY
Electra,"Electra Girl's Hawaii 1 16"" - 2017",299.99,1,2017-07-16,2017-07-18,2017-07-18,Marcelene,Baldwin Bikes,NY
Electra,"Electra Girl's Hawaii 1 16"" - 2017",299.99,2,2017-07-16,2017-07-19,2017-07-19,Kali,Rowlett Bikes,TX
Haro,Haro SR 1.1 - 2017,539.99,1,2017-07-16,2017-07-19,2017-07-19,Kali,Rowlett Bikes,TX
Sun Bicycles,Sun Bicycles Cruz 7 - Women's - 2017,416.99,2,2017-07-18,2017-07-18,NULL,Venita,Baldwin Bikes,NY
Trek,Trek Precaliber 12 Girls - 2017,189.99,1,2017-07-18,2017-07-21,2017-07-21,Genna,Santa Cruz Bikes,CA
Electra,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,299.99,2,2017-07-18,2017-07-21,2017-07-21,Genna,Santa Cruz Bikes,CA
Electra,Electra Townie Original 7D EQ - 2016,599.99,2,2017-07-18,2017-07-21,2017-07-21,Genna,Santa Cruz Bikes,CA
Sun Bicycles,Sun Bicycles Cruz 3 - 2017,449.99,2,2017-07-18,2017-07-21,2017-07-21,Genna,Santa Cruz Bikes,CA
Trek,Trek Remedy 29 Carbon Frameset - 2016,1799.99,1,2017-07-18,2017-07-20,2017-07-20,Venita,Baldwin Bikes,NY
Electra,Electra Townie Original 7D - 2017,489.99,1,2017-07-18,2017-07-20,2017-07-20,Venita,Baldwin Bikes,NY
Sun Bicycles,Sun Bicycles ElectroLite - 2017,1559.99,2,2017-07-19,2017-07-22,2017-07-21,Marcelene,Baldwin Bikes,NY
Electra,Electra Savannah 3i (20-inch) - Girl's - 2017,349.99,1,2017-07-19,2017-07-21,2017-07-21,Marcelene,Baldwin Bikes,NY
Haro,Haro SR 1.2 - 2017,869.99,2,2017-07-19,2017-07-21,2017-07-21,Marcelene,Baldwin Bikes,NY
Electra,Electra Amsterdam Fashion 7i Ladies' - 2017,1099.99,2,2017-07-19,2017-07-21,2017-07-21,Marcelene,Baldwin Bikes,NY
Trek,Trek Domane S 5 Disc - 2017,2599.99,1,2017-07-19,2017-07-21,2017-07-21,Marcelene,Baldwin Bikes,NY
Surly,Surly Ice Cream Truck Frameset - 2016,469.99,2,2017-07-19,2017-07-22,2017-07-21,Venita,Baldwin Bikes,NY
Sun Bicycles,Sun Bicycles Brickell Tandem 7 - 2017,749.99,2,2017-07-19,2017-07-22,2017-07-21,Venita,Baldwin Bikes,NY
Electra,Electra Townie 7D (20-inch) - Boys' - 2017,339.99,2,2017-07-19,2017-07-22,2017-07-21,Venita,Baldwin Bikes,NY
Electra,Electra Cruiser 1 (24-Inch) - 2016,269.99,1,2017-07-19,2017-07-22,2017-07-21,Venita,Baldwin Bikes,NY
Electra,"Electra Girl's Hawaii 1 16"" - 2017",299.99,2,2017-07-19,2017-07-20,2017-07-21,Layla,Rowlett Bikes,TX
Trek,Trek Precaliber 16 Boys - 2017,209.99,1,2017-07-20,2017-07-21,2017-07-23,Marcelene,Baldwin Bikes,NY
Electra,Electra Amsterdam Original 3i Ladies' - 2017,659.99,2,2017-07-20,2017-07-21,2017-07-23,Marcelene,Baldwin Bikes,NY
Electra,Electra Townie 3i EQ (20-inch) - Boys' - 2017,489.99,1,2017-07-20,2017-07-21,2017-07-23,Marcelene,Baldwin Bikes,NY
Pure Cycles,Pure Cycles Western 3-Speed - Women's - 2015/2016,449.00,2,2017-07-20,2017-07-21,2017-07-23,Marcelene,Baldwin Bikes,NY
Electra,Electra Glam Punk 3i Ladies' - 2017,799.99,2,2017-07-20,2017-07-21,2017-07-23,Marcelene,Baldwin Bikes,NY
Electra,"Electra Girl's Hawaii 1 16"" - 2017",299.99,2,2017-07-22,2017-07-23,2017-07-23,Marcelene,Baldwin Bikes,NY
Electra,Electra Savannah 3i (20-inch) - Girl's - 2017,349.99,2,2017-07-22,2017-07-23,2017-07-23,Marcelene,Baldwin Bikes,NY
Trek,Trek Precaliber 24 (21-Speed) - Girls - 2017,349.99,1,2017-07-22,2017-07-23,2017-07-23,Marcelene,Baldwin Bikes,NY
Surly,Surly Ice Cream Truck Frameset - 2017,999.99,1,2017-07-22,2017-07-23,2017-07-24,Venita,Baldwin Bikes,NY
Surly,Surly Steamroller - 2017,875.99,1,2017-07-22,2017-07-23,2017-07-24,Venita,Baldwin Bikes,NY
Haro,Haro Flightline One ST - 2017,379.99,1,2017-07-22,2017-07-23,2017-07-24,Venita,Baldwin Bikes,NY
Haro,Haro Shredder 20 Girls - 2017,209.99,2,2017-07-22,2017-07-23,2017-07-24,Venita,Baldwin Bikes,NY
Electra,Electra Townie Original 7D EQ - Women's - 2016,599.99,2,2017-07-23,2017-07-23,NULL,Marcelene,Baldwin Bikes,NY
